Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766090269,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,575,0,16000.0,12973.597193972186,2453.154650000215,17084.327544999724,84214.81217391304
1766090270,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,590,0,16000.0,13060.238205720347,2453.154650000215,17084.327544999724,84189.3627118644
1766090271,200,,Aggregated,10.500000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,602,0,16000.0,13127.143505820606,2453.154650000215,17084.327544999724,84169.93355481728
1766090272,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,614,0,16000.0,13189.78237769219,2453.154650000215,17084.327544999724,84213.01954397395
1766090273,200,,Aggregated,10.600000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,622,0,16000.0,13228.210207842452,2453.154650000215,17084.327544999724,84210.40514469454
1766090274,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,636,0,16000.0,13296.908528764156,2453.154650000215,17084.327544999724,84198.48742138364
1766090275,200,,Aggregated,10.600000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,647,0,16000.0,13345.815291771254,2453.154650000215,17084.327544999724,84191.56877897991
1766090276,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,659,0,16000.0,13397.471783163885,2453.154650000215,17084.327544999724,84188.23520485584
1766090277,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,671,0,16000.0,13441.423849464973,2453.154650000215,17084.327544999724,84170.80178837555
1766090278,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,675,0,16000.0,13456.734678432587,2453.154650000215,17084.327544999724,84183.98222222223
1766090279,200,,Aggregated,10.900000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,689,0,16000.0,13511.9062888418,2453.154650000215,17084.327544999724,84228.90856313497
1766090280,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,701,0,16000.0,13559.06938024679,2453.154650000215,17084.327544999724,84211.52496433666
1766090281,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,714,0,16000.0,13609.996608078438,2453.154650000215,17084.327544999724,84184.44537815126
1766090282,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,723,0,16000.0,13640.4837052213,2453.154650000215,17084.327544999724,84185.56984785615
1766090283,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,731,0,16000.0,13670.450749979478,2453.154650000215,17084.327544999724,84183.64569083447
1766090284,200,,Aggregated,10.900000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,745,0,16000.0,13720.052560006714,2453.154650000215,17084.327544999724,84199.54765100671
1766090285,200,,Aggregated,10.400000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,756,0,16000.0,13756.138216022491,2453.154650000215,17084.327544999724,84218.85185185185
1766090286,200,,Aggregated,10.400000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,770,0,16000.0,13795.958666809096,2453.154650000215,17084.327544999724,84221.24545454545
1766090287,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,776,0,16000.0,13811.803810720365,2453.154650000215,17084.327544999724,84225.75773195876
1766090288,200,,Aggregated,11.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,793,0,16000.0,13859.461789619172,2453.154650000215,17084.327544999724,84236.14754098361
